season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2020,10,BUF,REG,2020_10_BUF_ARI,ARI,33,50,296,3,2,0,0,0,0,343,166,15,1.74046410112047,1.26905666457282,0,13,5,4,0,18,73,0,0,0,5,-2.37856033546902,0,4,4,0,0,33,45,296,3,0,0,343,166,15,5.90743691280356,0,13,5,4,0,0,55,3,13,5,26,1,3,9,4,1,14,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,69,5,0,1,1,1,0,2,10,5,105,3,3,0,0,58,1,0,0,0,0,3,0,0,0,0,0,0,0,54;55;58,,,167,0,0,3,3,0,0,1,0,0,0,0,0,4,0,61,186,1,1,0,1,0,2,15,0,151
2020,10,CAR,REG,2020_10_TB_CAR,TB,20,28,148,2,1,3,-26,0,0,191,83,7,-11.4950385947585,6.37432592255729,0,4,4,2,0,16,65,1,0,0,5,0.11181643710006,0,1,0,0,0,20,28,148,2,0,0,191,83,7,-5.26345639588442,0,4,4,2,0,0,38,2,38,4,14,1,1,7,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,40,6,0,0,0,0,0,0,0,3,151,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,2,2,0,0,1,0,0,0,0,0,4,0,67,217,2,0,2,0,2,0,0,0,217
2020,10,CHI,REG,2020_10_MIN_CHI,MIN,16,31,124,0,1,2,-16,0,0,231,59,9,-15.7895480088176,-5.06562503247426,0,4,3,2,0,17,41,0,0,0,1,-5.65491476486204,0,0,0,0,0,16,29,124,0,0,0,231,59,9,-10.8218117415075,0,4,3,2,0,1,46,0,22,3,10,2,1,6,5,1,33,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,5,4,0,3,0,3,1,3,44,3,142,2,2,0,0,42,1,0,1,0,1,0,0,0,0,0,0,0,0,23;42,,,65,0,0,1,1,0,0,1,0,0,0,0,0,5,0,54,221,2,0,1,1,2,1,0,0,201
2020,10,CIN,REG,2020_10_CIN_PIT,PIT,21,40,213,1,0,4,-28,0,0,343,107,9,-10.9336318653305,-10.2290790331991,0,7,4,2,1,21,139,0,0,0,7,2.82467372732935,0,5,4,1,0,21,38,213,1,1,1,343,107,9,-9.22981347012052,0,7,4,2,1,0,33,5,29,4,15,0,0,0,8,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,65,4,2,0,0,2,2,2,13,3,63,1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,1,1,0,0,1,0,0,0,0,0,9,0,50,401,1,1,3,0,1,4,60,0,341
2020,10,CLE,REG,2020_10_HOU_CLE,HOU,12,20,132,0,0,1,-7,0,0,165,55,5,-3.26906378867671,-2.2320073686148,0,7,3,1,0,41,231,1,0,0,13,0.471271552436519,0,7,3,1,1,12,19,132,0,0,0,165,55,5,1.56292108353227,0,7,3,1,0,0,37,2,16,2,3,0,2,10,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,63,4,0,1,0,1,0,2,11,1,1,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,1,1,0,0,1,0,0,0,0,0,4,0,45,174,1,0,1,0,1,2,22,0,152
2020,10,DEN,REG,2020_10_DEN_LV,LV,23,47,257,1,4,2,-10,1,0,397,64,14,-12.9515134331993,-16.7748997608821,0,11,5,3,0,19,66,0,0,0,4,-2.99692716248683,0,1,0,0,0,23,45,257,1,1,1,397,64,14,-14.0531839909487,0,11,5,3,0,0,45,1,25,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,37,3,2,0,0,2,1,0,0,3,57,2,2,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,50;33,,,83,0,0,0,0,0,0,,0,0,0,0,0,4,0,58,201,0,1,0,0,0,3,20,0,181
2020,10,DET,REG,2020_10_WAS_DET,WAS,24,33,276,3,0,1,-9,0,0,218,149,12,11.1711797457817,0.998292956501245,0,9,5,3,1,21,105,0,0,0,7,-0.730871446896344,0,4,3,0,0,24,32,276,3,0,0,218,146,12,13.6419975650781,0,9,5,3,1,0,58,3,17,5,29,2,2,15,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,55,4,0,0,0,0,0,1,6,0,0,3,3,0,0,59,1,0,0,1,0,2,0,0,0,0,0,0,0,53;37;59,,,149,0,0,3,3,0,0,1,1,1,0,0,59,4,0,51,191,3,0,0,0,3,1,0,0,191
2020,10,GB,REG,2020_10_JAX_GB,JAX,24,34,325,2,1,1,-10,0,0,212,237,11,6.35833626674945,1.8090725848169,0,13,7,5,1,25,80,1,0,0,3,-4.3858038643084,0,1,1,1,0,24,33,325,2,2,1,212,237,11,3.70304743460371,0,13,7,5,1,0,41,4,12,3,18,0,3,18,4,1,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,4,2,0,1,2,1,1,7,2,13,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,3,3,0,0,1,0,0,0,0,0,5,0,59,215,1,1,1,0,0,3,113,1,102
2020,10,HOU,REG,2020_10_HOU_CLE,CLE,20,30,163,1,0,2,-10,0,0,185,87,7,0.6792835710737,3.44282814434596,0,7,2,1,0,22,90,0,0,0,8,0.0133114359341562,0,2,2,1,0,20,28,163,1,0,0,185,87,7,5.10339889319652,0,7,2,1,0,0,40,0,24,3,14,0,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,3,0,0,0,0,0,2,22,2,39,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,46,,0,46,0,1,1,0,0,1,0,0,0,0,0,4,0,64,194,1,0,1,1,0,2,11,0,163
2020,10,IND,REG,2020_10_IND_TEN,TEN,29,39,308,1,0,1,-11,0,0,192,205,14,14.9832968813476,9.96210591660606,0,13,4,3,1,29,133,2,0,0,11,-1.01719739387045,0,5,5,1,0,29,36,308,1,0,0,192,205,14,17.2452519164413,0,13,4,3,1,1,31,7,25,5,17,0,1,10,5,0,0,4,0,0,0,1,0,0,0,0,6,0,0,0,0,0,9,73,4,0,0,0,0,0,0,0,3,67,2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,24;43,,,67,0,0,4,4,0,0,1,0,0,0,0,0,1,0,46,46,1,0,0,0,0,1,2,0,44
2020,10,JAX,REG,2020_10_JAX_GB,GB,18,35,169,1,1,3,-18,0,0,207,92,10,-12.1481081763682,-19.4044396281242,0,7,3,1,0,23,109,0,0,0,5,0.251871739514172,0,3,1,1,0,18,34,169,1,0,0,207,92,10,-7.44608356815801,0,7,3,1,0,1,32,8,26,3,16,2,1,10,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,16,0,7,86,5,0,0,0,0,0,3,113,2,31,2,2,0,0,52,1,0,0,1,0,1,0,0,0,0,0,0,0,52;31,,,83,0,0,2,2,0,0,1,0,0,0,0,0,6,0,59,275,4,1,3,1,0,1,7,0,248
2020,10,LA,REG,2020_10_SEA_LA,SEA,27,37,302,0,0,3,-19,1,1,277,162,15,5.25751366691888,3.74522705872854,0,11,5,3,0,29,106,3,0,0,8,-0.999364961346146,0,3,3,0,0,27,36,302,0,0,0,277,162,15,13.6650376257462,0,11,5,3,0,0,45,5,9,4,28,0,6,28,13,2,19,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,49,6,1,0,0,1,1,1,15,2,37,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0,4,0,50,158,3,1,0,0,3,0,0,0,158
2020,10,LAC,REG,2020_10_LAC_MIA,MIA,20,32,187,2,1,2,-13,0,0,229,132,10,-5.41323015082162,0.815585535019636,0,8,3,1,0,29,99,1,0,0,9,3.06197214080021,0,2,0,0,0,20,32,187,2,0,0,229,132,10,-2.37317124602851,0,8,3,1,0,0,36,2,14,4,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,44,0,5,31,5,0,0,0,0,0,0,0,4,80,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0,4,1,57,171,1,0,0,0,1,3,57,0,114
2020,10,LV,REG,2020_10_DEN_LV,DEN,16,25,154,0,0,0,0,0,0,219,64,8,3.01907188579796,4.14350940422578,0,5,4,3,0,41,203,4,0,0,11,3.34126813017065,0,5,3,2,0,16,22,154,0,0,0,219,64,8,6.61896256958084,0,5,4,3,0,0,38,1,13,3,8,2,2,10,7,4,74,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,82,3,0,0,0,0,0,3,20,2,35,3,3,0,0,52,1,0,2,0,0,1,0,0,0,0,0,0,0,24;52;22,,,98,0,0,4,4,0,0,1,0,0,0,0,0,4,0,61,174,3,1,2,0,1,0,0,0,174
2020,10,MIA,REG,2020_10_LAC_MIA,LAC,15,25,169,2,0,0,0,0,0,266,44,10,7.96146748444351,2.56899942954381,0,8,4,2,0,32,111,1,0,0,6,-11.5463756509128,0,4,3,0,0,15,24,169,2,0,0,266,44,10,9.00964055055572,0,8,4,2,0,0,35,4,30,4,19,0,2,13,8,1,28,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,15,5,0,2,0,2,1,3,57,0,0,3,4,1,0,50,0.75,0,0,1,1,1,0,0,0,0,1,0,0,50;35;49,47,,134,47,0,2,2,0,0,1,0,0,0,0,0,2,0,62,104,1,0,1,0,1,0,0,0,104
2020,10,MIN,REG,2020_10_MIN_CHI,CHI,25,36,292,2,1,1,-6,0,0,296,147,14,10.4742387291375,10.488579235971,0,11,5,4,1,33,99,0,1,0,4,-8.18515366257634,0,2,2,0,0,25,32,292,2,1,1,296,147,14,8.66371036754969,0,11,5,4,1,0,32,0,14,5,17,0,2,16,12,1,8,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,35,2,2,0,0,2,1,1,0,0,0,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,37;43,,,80,0,0,1,1,0,0,1,0,0,0,0,0,5,0,48,208,1,0,0,2,0,3,44,0,124
2020,10,NE,REG,2020_10_BAL_NE,BAL,14,18,142,2,0,1,-7,0,0,106,66,10,6.77848715660142,14.6830758627723,0,5,4,3,0,39,173,1,0,0,11,2.02839782822412,0,5,5,1,0,14,17,142,2,0,0,106,66,10,10.0275066770751,0,5,4,3,0,0,35,12,20,2,9,0,2,7,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,4,0,0,0,0,0,0,0,0,0,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0,4,0,52,173,2,1,0,0,3,0,0,0,173
2020,10,NO,REG,2020_10_SF_NO,SF,14,23,139,1,0,3,-16,0,0,103,116,8,-3.0408631473373,-11.669538979945,0,6,2,1,0,30,114,2,2,1,7,-2.95312273112359,0,3,1,0,0,14,23,139,1,0,0,103,116,8,1.69439652424182,0,6,2,1,0,0,38,4,22,7,30,0,2,15,8,2,9,9,0,2,0,0,0,0,0,0,0,3,0,2,0,0,5,61,5,2,3,0,5,2,2,-2,3,122,2,2,0,0,49,1,0,1,0,1,0,0,0,0,0,0,0,0,49;23,,,72,0,0,3,3,0,0,1,0,0,0,0,0,5,0,48,205,1,0,1,0,2,2,0,0,205
2020,10,NYG,REG,2020_10_PHI_NYG,PHI,21,28,244,0,0,3,-13,0,0,237,59,12,7.19926829794498,10.526245193822,0,9,6,4,1,36,151,3,0,0,7,3.51771293506446,0,4,2,1,0,21,28,244,0,0,0,237,59,12,10.298625083769,0,9,6,4,1,0,38,3,11,5,14,0,3,18,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,1,0,0,0,0,0,4,47,2,35,2,2,0,0,44,1,0,0,1,1,0,0,0,0,0,0,0,0,35;44,,,79,0,0,3,3,0,0,1,0,0,0,0,0,4,0,71,213,4,0,3,0,1,0,0,0,213
2020,10,PHI,REG,2020_10_PHI_NYG,NYG,21,37,208,0,0,3,-18,1,0,338,79,11,-5.0184845110285,-6.46228599879477,0,9,4,1,0,23,156,2,2,0,9,9.48123590850458,1,5,4,1,1,21,36,208,0,0,0,338,79,11,1.47867343282841,0,9,4,1,0,0,36,10,34,3,11,0,3,13,8,0,0,1,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11,74,5,0,3,0,3,0,0,0,2,35,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,0,0,0,0,,0,0,0,0,0,5,0,56,236,2,0,1,0,0,4,47,0,189
2020,10,PIT,REG,2020_10_CIN_PIT,CIN,27,46,333,4,0,0,0,0,0,431,152,17,10.6106934172931,-3.011078549468,0,16,6,3,1,20,44,0,0,0,2,-7.23063251830172,0,2,1,0,0,27,46,333,4,0,0,431,152,17,10.6106934172931,0,16,6,3,1,0,38,7,17,6,33,2,4,28,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,45,3,0,0,0,0,0,4,60,3,49,3,3,0,0,45,1,0,0,1,2,0,0,0,0,0,0,0,0,41;30;45,,,116,0,0,3,3,0,0,1,0,0,0,0,0,7,0,62,345,4,0,3,1,1,2,13,0,312
2020,10,SEA,REG,2020_10_SEA_LA,LA,22,37,248,0,2,6,-28,0,0,367,143,13,-7.2751391387097,-2.3828056028911,0,10,5,3,0,22,113,1,1,1,6,-4.69268538127653,0,4,3,0,0,22,35,248,0,0,0,367,143,13,1.57062597834949,0,10,5,3,0,0,51,3,11,7,23,1,3,19,4,0,0,2,0,0,0,0,0,0,0,0,0,0,-4,1,0,0,4,23,5,0,1,0,1,1,0,0,4,136,3,3,0,0,61,1,0,0,2,0,0,1,0,0,0,0,0,0,37;61;39,,,137,0,0,1,1,0,0,1,0,0,0,0,0,3,0,57,147,2,0,0,0,2,1,15,0,132
2020,10,SF,REG,2020_10_SF_NO,NO,24,39,247,1,2,2,-15,0,0,264,121,14,-0.833071613669072,-6.18549379018637,0,12,4,4,0,25,49,0,0,0,3,-11.8827811204828,0,0,0,0,0,24,39,247,1,0,0,264,121,14,2.26616832462059,0,12,4,4,0,0,34,1,23,3,17,2,3,16,6,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,6,51,5,0,2,0,2,2,2,0,1,14,2,2,0,0,40,1,0,0,1,1,0,0,0,0,0,0,0,0,32;40,,,72,0,0,1,1,0,0,1,0,0,0,0,0,5,0,53,239,0,0,0,1,2,2,-2,0,221
2020,10,TB,REG,2020_10_TB_CAR,CAR,28,39,341,3,0,1,-7,0,0,324,168,18,28.0415778204074,12.9852556084332,0,12,8,5,1,37,210,2,0,0,9,3.96875707448968,0,4,3,1,1,28,38,341,3,1,1,324,168,18,25.044648483693,0,12,8,5,1,0,29,1,15,7,38,0,3,26,8,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,1,1,0,0,1,1,0,0,0,0,4,4,0,0,40,1,0,3,0,1,0,0,0,0,0,0,0,0,23;24;21;40,,,108,0,0,4,5,0,1,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
2020,10,TEN,REG,2020_10_IND_TEN,IND,15,27,147,1,0,1,-10,0,0,197,76,9,-4.44284485365089,-10.7873661650552,0,5,4,2,0,32,157,1,0,0,9,0.534004975896096,0,4,4,1,0,15,27,147,1,0,0,197,76,9,-1.53985963357437,0,5,4,2,0,0,42,7,27,3,16,0,1,11,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,1,2,2,60,1,2,1,0,50,0.5,0,0,0,0,1,0,0,0,0,1,0,0,50,44,,50,44,0,2,2,0,0,1,0,0,0,0,0,2,1,47,64,0,1,0,0,1,0,0,0,64
2020,10,WAS,REG,2020_10_WAS_DET,DET,38,55,390,0,0,2,-15,0,0,324,197,22,16.1341733012045,1.8105671955989,0,18,7,5,0,26,89,3,0,0,8,1.31775834801374,0,2,2,1,0,38,52,390,0,2,1,324,197,22,16.9959439629269,0,18,7,5,0,0,33,1,17,2,10,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,58,3,2,0,0,2,1,1,0,5,127,2,3,1,0,41,0.666666666666667,0,0,1,1,0,0,0,0,0,1,0,0,38;41,43,,79,43,0,3,3,0,0,1,0,0,0,0,0,2,0,47,77,1,0,0,0,1,1,6,0,71
2020,11,ARI,REG,2020_11_ARI_SEA,SEA,29,42,269,2,0,3,-12,0,0,284,136,17,10.6401481594949,7.49634496676616,0,12,5,2,0,18,57,1,0,0,5,-2.23697863952839,0,2,1,0,0,29,39,269,2,0,0,284,136,17,17.9324390539841,0,12,5,2,0,0,44,1,19,4,16,0,3,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,115,4,0,0,0,0,0,2,8,5,100,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0,4,0,54,182,2,0,0,0,3,1,11,0,171
2020,11,ATL,REG,2020_11_ATL_NO,NO,19,37,232,0,2,8,-36,0,0,401,52,10,-15.5922768397945,-10.1805239039309,0,9,6,3,1,14,52,0,0,0,1,-2.82266093004728,0,0,0,0,0,19,34,232,0,0,0,401,52,10,-1.28926257612728,0,9,6,3,1,0,51,0,24,3,19,1,3,23,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,53,5,0,0,0,0,0,1,0,1,18,3,3,0,0,52,1,0,1,0,0,2,0,0,0,0,0,0,0,28;51;52,,,131,0,0,0,0,0,0,,0,0,0,0,0,5,0,56,250,0,0,0,1,0,4,20,0,210
2020,11,BAL,REG,2020_11_TEN_BAL,TEN,17,29,186,1,1,1,-9,0,0,288,104,9,6.5806207304297,-4.78972249797412,1,6,3,2,0,33,129,1,0,0,9,0.745038179175545,0,3,1,0,0,17,28,186,1,0,0,288,104,9,8.96809742964615,1,6,3,2,0,0,45,0,26,4,16,1,2,16,7,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,81,4,0,0,0,0,0,1,7,2,54,3,3,0,0,30,1,0,2,1,0,0,0,0,0,0,0,0,0,30;27;29,,,86,0,0,1,1,0,0,1,0,0,0,0,0,3,0,46,126,1,0,1,0,2,0,0,0,126
2020,11,CAR,REG,2020_11_DET_CAR,DET,24,35,258,1,2,1,0,0,0,235,123,12,-0.953491449251379,-0.311192870140076,0,12,4,2,1,34,116,1,2,0,7,-3.99086178618018,0,1,1,1,0,24,35,258,1,0,0,235,123,12,-0.49710711500382,0,12,4,2,1,0,28,0,24,3,17,0,5,33,11,0,0,6,0,0,0,0,0,0,0,0,0,2,-1,1,1,0,7,45,3,1,1,0,2,0,3,21,0,0,2,2,0,0,56,1,0,0,1,0,1,0,0,0,0,0,0,0,56;37,,,93,0,0,2,2,0,0,1,0,0,0,0,0,4,0,53,189,0,0,0,1,1,2,16,0,153
2020,11,CIN,REG,2020_11_CIN_WAS,WAS,25,44,233,1,1,4,-31,0,0,421,89,12,-8.0340493273405,-7.05948546528816,0,11,3,1,0,18,70,0,1,1,4,-4.16510719468351,0,2,1,0,0,25,44,233,1,0,0,421,89,12,-0.740392051259575,0,11,3,1,0,0,39,0,26,3,11,1,2,5,5,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,5,1,0,0,1,1,2,19,0,0,1,3,2,0,53,0.333333333333333,0,0,0,0,1,0,0,0,1,0,1,0,53,34;58,,53,92,0,0,1,1,0,0,0,0,0,0,0,5,0,59,243,1,0,2,0,1,2,13,0,230
2020,11,CLE,REG,2020_11_PHI_CLE,PHI,12,22,204,0,0,3,-17,1,1,259,43,9,0.101051020742692,7.82588058047825,0,9,4,3,2,40,137,1,1,0,7,-13.2293389024495,0,3,1,1,1,12,18,204,0,0,0,259,43,9,9.58485708551598,0,9,4,3,2,0,44,4,12,4,7,2,5,26,11,2,50,8,1,0,1,0,0,0,0,0,0,1,-6,1,0,0,3,53,5,1,1,0,2,1,4,22,3,70,2,3,0,1,46,0.666666666666667,0,1,0,1,0,0,0,0,0,0,0,0,46;28,,47,74,0,47,2,2,0,0,1,0,0,0,0,0,5,0,50,225,1,0,1,0,2,2,16,0,209
2020,11,DAL,REG,2020_11_DAL_MIN,MIN,22,32,203,3,1,1,-7,0,0,206,80,13,-0.164175664489509,1.93263609563151,0,10,3,2,0,31,180,1,0,0,9,6.74150568239577,1,3,3,1,1,22,31,203,3,0,0,206,80,13,2.15644227206206,0,10,3,2,0,0,33,0,38,1,1,3,2,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,4,30,3,0,0,0,0,0,3,48,1,16,1,1,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,19,,,19,0,0,2,3,0,1,0.666666666666667,0,0,0,0,0,3,0,52,142,2,0,0,0,2,1,3,0,139
2020,11,DEN,REG,2020_11_MIA_DEN,MIA,18,30,270,0,1,0,0,0,0,341,140,9,1.51329411044602,-2.69456217686335,0,8,5,4,2,33,189,2,1,1,8,-4.14725187814219,0,6,6,4,0,18,30,270,0,0,0,341,140,9,1.51329411044602,0,8,5,4,2,0,39,0,16,5,27,0,6,33,8,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,70,3,1,0,0,1,1,3,10,1,22,2,2,0,0,47,1,0,1,0,1,0,0,0,0,0,0,0,0,29;47,,,76,0,0,2,2,0,0,1,0,0,0,0,0,3,0,56,156,1,2,0,0,0,1,6,0,150
2020,11,DET,REG,2020_11_DET_CAR,CAR,18,33,178,0,0,5,-33,0,0,192,93,9,-11.0728669542076,-12.2136329300702,0,6,4,2,0,17,40,0,0,0,0,-9.39899817173136,0,0,0,0,0,18,32,178,0,0,0,192,93,9,-2.85448325495236,0,6,4,2,0,0,40,2,32,1,3,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,4,20,4,0,1,0,1,1,2,16,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,51,,0,51,0,0,0,0,0,,0,0,0,0,0,6,0,56,253,4,0,0,0,3,3,21,0,232
2020,11,GB,REG,2020_11_GB_IND,IND,27,38,311,3,1,1,-10,0,0,297,134,13,5.67847313142951,6.00023090839386,0,11,6,5,1,18,66,1,1,1,7,-4.21491120109567,0,1,1,0,0,27,35,311,3,1,1,297,134,13,4.02760124915616,0,11,6,5,1,0,39,19,29,2,10,1,1,8,5,1,8,10,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,7,45,7,2,1,0,3,3,0,0,7,138,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,4,4,0,0,1,0,0,0,0,0,3,0,40,117,0,0,1,0,0,2,9,0,108
2020,11,HOU,REG,2020_11_NE_HOU,NE,28,37,344,2,0,0,0,0,0,314,167,17,20.1244893598025,7.75575508942475,0,13,9,7,1,19,55,1,0,0,2,-4.18958369389293,0,1,0,0,0,28,37,344,2,0,0,314,167,17,20.1244893598025,0,13,9,7,1,0,41,7,11,5,23,0,2,16,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,4,0,0,0,0,0,2,14,1,22,2,2,0,0,46,1,0,0,1,1,0,0,0,0,0,0,0,0,36;46,,,82,0,0,3,3,0,0,1,0,0,0,0,0,4,0,44,161,1,0,0,0,2,2,3,0,158
2020,11,IND,REG,2020_11_GB_IND,GB,24,36,288,3,1,1,-8,0,0,263,164,12,9.02496611295568,-2.90423146315983,0,11,6,4,1,37,140,0,0,0,10,-1.59777819235206,1,3,3,0,0,24,35,288,3,1,1,263,164,12,6.2237433942035,0,11,6,4,1,0,39,6,10,1,10,2,1,10,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,116,1,1,0,0,1,1,2,9,3,73,4,5,1,0,43,0.8,0,0,3,1,0,0,0,0,0,0,1,0,37;32;43;39,50,,151,50,0,2,2,0,0,1,1,1,0,0,39,2,0,38,71,2,1,1,0,0,0,0,0,71
2020,11,JAX,REG,2020_11_PIT_JAX,PIT,16,37,151,0,4,2,-18,1,0,335,59,8,-26.2581310234742,-13.9328288309502,0,8,4,0,0,17,73,0,0,0,4,1.57862590570585,0,3,2,0,0,16,33,151,0,0,0,335,59,8,-19.625683491096,0,8,4,0,0,0,48,1,21,3,5,0,0,0,3,1,53,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,105,3,1,0,0,1,0,2,10,0,0,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,0,0,0,0,,0,0,0,0,0,6,0,67,324,1,0,0,1,2,3,19,0,285
2020,11,KC,REG,2020_11_KC_LV,LV,35,46,352,2,1,0,0,0,0,349,138,22,21.8285521809594,9.09710228443146,0,16,6,2,0,27,108,3,0,0,10,1.97025413223309,0,4,1,0,0,35,44,352,2,0,0,349,138,22,22.5682194199762,0,16,6,2,0,0,37,0,20,1,3,0,0,0,1,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,89,5,0,0,0,0,0,1,0,3,67,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1,0,0,0,0,0,2,0,55,107,0,0,0,0,0,2,11,0,96
